Nome Giocatore,Partite Giocate,Minuti Giocati,Gol Fatti,Tiri in Porta,Dribbling Riusciti,Occasioni Sprecate,Dribbling Tentati,Partite - Passaggi,Minuti - Passaggi,Totale Passaggi,Passaggi Riusciti,Percentuale Passaggi Riusciti,Passaggi Chiave,Occasioni Create,Cross Riusciti,Porta Invulnerata,Falli Subiti,Cartellini Gialli,Cartellini Rossi,Palloni Rubati,Tackle Riusciti,Partite - Azioni Difensive,Minuti - Azioni Difensive,Intercept,Palloni Recuperati,Duelli Aerei/Terra Vinti,Duelli Aerei/Terra Persi,Errori Decisionali,Tackle - Azioni Difensive,Contropiedi,Contropiedi Vinti,Transizioni Difensive,Transizioni Centrali,Transizioni Offensive,Attacchi,Palloni Persi,Blocchi Effettuati,Tiri Effettuati,Tipo Passaggio,Intercettazioni,Tackle + Intercettazioni,Salvataggi,Errori,Azione Creata,Passaggi Live,Passaggi Dead,Assist,Azione Difensiva,Azione Gol Creata,Passaggi Completati,Tentativi,Distanza Totale Percorsa,Distanza Progressiva,Expected Assists Gol,Expected Assists,Differenza tra Assist Attesi e Gol,Palle Ferme,Entrate nel Terzo Finale,Passaggi Penetranti nell'Area,Cross nell'Area di Rigore,Passaggi Progressivi,Palla in Gioco,Palla Fuori Gioco,Punizioni,Passaggi Filtranti,Scambi Palla,Rimesse Laterali,Calci d'Angolo,Conversioni,Divise,Direzione,Posizioni di Fuorigioco,Contesti,Interceptazioni,Falli Commessi,Fuorigioco,Spazi,Dribbling,Respinte,Valutazione Giocatore
G. Donati,0.15277777777777776,0.07138179436804191,0.125,0.07142857142857142,0.01,0.0,0.015,0.15277777777777776,0.07138179436804191,0.054464285714285715,0.052590266875981166,0.885,0.017699115044247787,0.0,0.008264462809917356,0.0,0.05172413793103448,0.09090909090909091,0.5,0.025252525252525256,0.03496503496503497,0.15277777777777776,0.07138179436804191,0.030303030303030304,0.025252525252525256,0.04081632653061224,0.052147239263803685,0.0,0.03496503496503497,0.02857142857142857,0.011764705882352941,0.01,0.017857142857142856,0.1,0.05263157894736842,0.05555555555555555,0.029411764705882353,0.014492753623188406,0.03389830508474576,0.038461538461538464,0.03007518796992481,0.03754266211604096,0.0,0.029850746268656716,0.023121387283236993,0.011235955056179775,0.0,0.0,0.05263157894736842,0.06973967040840698,0.07562841530054645,0.07770421219383403,0.07110762427786892,0.007518796992481203,0.009345794392523366,0.5268817204301075,0.017857142857142856,0.056886227544910184,0.0,0.0,0.049891540130151846,0.06856374635895138,0.04046858359957402,0.052941176470588235,0.0,0.04938271604938271,0.04794520547945205,0.004149377593360996,0.0,0.0,0.0,0.1,0.14285714285714288,0.19047619047619047,0.26666666666666666,0.0,0.19607843137254904,0.17647058823529413,0.07142857142857144,0.8645980253878702
G. Ferrari,0.736111111111111,0.5726915520628684,0.25,0.21428571428571427,0.02,0.2727272727272727,0.02,0.736111111111111,0.5726915520628684,0.3726785714285714,0.3500784929356358,0.8529,0.08849557522123894,0.0,0.01652892561983471,0.23333333333333334,0.4051724137931034,0.36363636363636365,0.0,0.30303030303030304,0.24475524475524477,0.736111111111111,0.5726915520628684,0.2878787878787879,0.30303030303030304,0.3801020408163265,0.29141104294478526,0.75,0.24475524475524477,0.25,0.2588235294117647,0.19,0.25,0.1,0.23684210526315788,0.18518518518518517,0.45098039215686275,0.43478260869565216,0.2711864406779661,0.34615384615384615,0.26691729323308266,0.3924914675767918,0.6666666666666666,0.21890547263681592,0.2254335260115607,0.02247191011235955,0.0,0.125,0.10526315789473684,0.42297587771674233,0.45551912568306013,0.481227236416318,0.47660651879323873,0.045112781954887216,0.13084112149532712,0.47311827956989244,0.08928571428571427,0.470059880239521,0.10483870967741934,0.038461538461538464,0.4078091106290673,0.42370602733587276,0.19914802981895635,0.7176470588235294,0.0,0.30864197530864196,0.017123287671232876,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G. Kyriakopoulos,0.611111111111111,0.46136214800261954,0.125,0.3214285714285714,0.39,0.36363636363636365,0.34,0.611111111111111,0.46136214800261954,0.23839285714285716,0.21938775510204084,0.8368000000000001,0.36283185840707965,0.2608695652173913,0.38842975206611574,0.3,0.3103448275862069,0.36363636363636365,0.0,0.24242424242424243,0.34265734265734266,0.611111111111111,0.46136214800261954,0.1893939393939394,0.24242424242424243,0.3596938775510204,0.46932515337423314,0.0,0.34265734265734266,0.2571428571428571,0.2,0.19,0.21428571428571427,0.25,0.27192982456140347,0.25925925925925924,0.16666666666666666,0.014492753623188406,0.2711864406779661,0.21153846153846156,0.21804511278195488,0.10580204778156997,0.16666666666666666,0.3233830845771144,0.2890173410404624,0.0898876404494382,0.14285714285714285,0.125,0.3157894736842105,0.239789825650824,0.273224043715847,0.2348457153688885,0.21268097853220172,0.19548872180451124,0.22429906542056077,0.6881720430107526,0.2857142857142857,0.2155688622754491,0.24193548387096775,0.3653846153846154,0.19088937093275488,0.23885278960340578,0.19062832800851973,0.11176470588235293,0.0,0.07407407407407407,0.23116438356164382,0.1037344398340249,0.02127659574468085,0.19607843137254902,0.0,0.25,0.3928571428571429,0.14285714285714285,0.26666666666666666,0.1,0.11764705882352942,0.6470588235294118,0.14285714285714288,0.9337094499294781
G. Kyriakopoulos,0.611111111111111,0.46136214800261954,0.125,0.3214285714285714,0.39,0.36363636363636365,0.34,0.611111111111111,0.46136214800261954,0.23839285714285716,0.21938775510204084,0.8368000000000001,0.36283185840707965,0.2608695652173913,0.38842975206611574,0.3,0.3103448275862069,0.36363636363636365,0.0,0.24242424242424243,0.34265734265734266,0.611111111111111,0.46136214800261954,0.1893939393939394,0.24242424242424243,0.3596938775510204,0.46932515337423314,0.0,0.34265734265734266,0.2571428571428571,0.2,0.19,0.21428571428571427,0.25,0.27192982456140347,0.25925925925925924,0.16666666666666666,0.014492753623188406,0.2711864406779661,0.21153846153846156,0.21804511278195488,0.10580204778156997,0.16666666666666666,0.3233830845771144,0.2890173410404624,0.0898876404494382,0.14285714285714285,0.125,0.3157894736842105,0.239789825650824,0.273224043715847,0.2348457153688885,0.21268097853220172,0.19548872180451124,0.22429906542056077,0.6881720430107526,0.2857142857142857,0.2155688622754491,0.24193548387096775,0.3653846153846154,0.19088937093275488,0.23885278960340578,0.19062832800851973,0.11176470588235293,0.0,0.07407407407407407,0.23116438356164382,0.1037344398340249,0.02127659574468085,0.19607843137254902,0.0,0.25,0.6428571428571429,0.42857142857142855,0.26666666666666666,0.1,0.19607843137254904,0.17647058823529413,0.07142857142857144,0.9590973201692524
G. Magnani,0.6527777777777778,0.5392927308447938,0.0,0.10714285714285714,0.09,0.0,0.065,0.6527777777777778,0.5392927308447938,0.22071428571428572,0.19171899529042388,0.78215,0.08849557522123894,0.043478260869565216,0.024793388429752067,0.26666666666666666,0.21551724137931033,0.5,0.25,0.42929292929292934,0.36363636363636365,0.6527777777777778,0.5392927308447938,0.40151515151515155,0.42929292929292934,0.3724489795918367,0.3128834355828221,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.42857142857142855,0.3,0.1,0.607843137254902,0.17647058823529413,0.42857142857142855,0.9167842031029619
G. Mancini,0.8472222222222222,0.8264571054354944,0.5,0.39285714285714285,0.07,0.2727272727272727,0.065,0.8472222222222222,0.8264571054354944,0.5451785714285714,0.5066718995290425,0.8466,0.19469026548672566,0.13043478260869565,0.0743801652892562,0.6333333333333333,0.48275862068965514,0.6363636363636364,0.0,0.5353535353535354,0.4405594405594406,0.8472222222222222,0.8264571054354944,0.5530303030303031,0.5353535353535354,0.5535714285714285,0.5214723926380368,0.0,0.4405594405594406,0.45,0.38823529411764707,0.44,0.2857142857142857,0.15000000000000002,0.48245614035087714,0.537037037037037,0.6078431372549019,0.4927536231884058,0.4745762711864407,0.7115384615384616,0.5150375939849624,0.41979522184300344,0.0,0.2835820895522388,0.2658959537572254,0.011235955056179775,0.07142857142857142,0.25,0.21052631578947367,0.6207308335323621,0.6826229508196722,0.646451927373167,0.6006347621425006,0.1804511278195489,0.21495327102803738,0.6021505376344085,0.19642857142857142,0.6197604790419162,0.24193548387096775,0.13461538461538464,0.4164859002169198,0.664351333183957,0.1554845580404686,0.7176470588235294,0.2777777777777778,0.2716049382716049,0.010273972602739725,0.0,0.0,0.0,0.0,0.6000000000000001,0.3928571428571429,0.6190476190476191,0.3666666666666667,0.1,0.3529411764705883,0.29411764705882354,0.35714285714285715,0.9407616361071932
G. Medel,0.8055555555555555,0.4833005893909627,0.0,0.0,0.08,0.0,0.06,0.8055555555555555,0.4833005893909627,0.3914285714285714,0.3861852433281005,0.8978,0.12389380530973451,0.08695652173913043,0.0,0.13333333333333333,0.27586206896551724,0.4545454545454546,0.0,0.43434343434343436,0.34965034965034963,0.8055555555555555,0.4833005893909627,0.42424242424242425,0.43434343434343436,0.3061224489795918,0.2822085889570552,0.0,0.34965034965034963,0.35714285714285715,0.3529411764705882,0.32,0.25,0.2,0.2807017543859649,0.25925925925925924,0.3333333333333333,0.2898550724637681,0.23728813559322035,0.5384615384615385,0.39849624060150374,0.23208191126279865,0.0,0.2288557213930348,0.23121387283236994,0.0,0.0,0.5,0.21052631578947367,0.47098160974444714,0.4817486338797814,0.48634523471031854,0.42956993081805867,0.06015037593984962,0.07476635514018692,0.6666666666666666,0.125,0.36526946107784436,0.08064516129032258,0.0,0.25162689804772237,0.47367241765628504,0.09584664536741215,0.49411764705882355,0.1111111111111111,0.19753086419753085,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.47619047619047616,0.2333333333333333,0.0,0.21568627450980396,0.17647058823529413,0.21428571428571427,0.9012693935119886
G. Pezzella,0.3472222222222222,0.2085789129011133,0.0,0.07142857142857142,0.1,0.0,0.135,0.3472222222222222,0.2085789129011133,0.10821428571428571,0.09733124018838304,0.8218000000000001,0.07964601769911504,0.043478260869565216,0.09917355371900827,0.0,0.13793103448275862,0.13636363636363635,0.0,0.12626262626262627,0.23076923076923078,0.3472222222222222,0.2085789129011133,0.06060606060606061,0.12626262626262627,0.1913265306122449,0.2116564417177914,0.0,0.23076923076923078,0.4928571428571428,0.5647058823529412,0.52,0.30357142857142855,0.0,0.6140350877192982,0.4629629629629629,0.5588235294117647,0.4492753623188406,0.4406779661016949,0.7307692307692308,0.5451127819548872,0.8703071672354948,0.16666666666666666,0.13432835820895522,0.1329479768786127,0.0,0.14285714285714285,0.125,0.05263157894736842,0.5027465966085503,0.5355191256830601,0.5312563467240748,0.517973040439341,0.03759398496240601,0.05607476635514019,0.48387096774193544,0.07142857142857142,0.25449101796407186,0.056451612903225805,0.019230769230769232,0.22342733188720174,0.5236388079766973,0.11608093716719915,0.6,0.1111111111111111,0.16049382716049382,0.010273972602739725,0.0,0.0,0.0,0.0,0.2,0.4642857142857143,0.23809523809523808,0.3333333333333333,0.1,0.3137254901960785,0.23529411764705885,0.14285714285714288,0.8899858956276445
G. Quagliata,0.5555555555555556,0.2265880812049771,0.0,0.07142857142857142,0.2,0.0,0.21,0.5555555555555556,0.2265880812049771,0.07964285714285714,0.06554160125588697,0.7523000000000001,0.23008849557522124,0.0,0.24793388429752067,0.0,0.20689655172413793,0.0,0.5,0.19191919191919193,0.13986013986013987,0.5555555555555556,0.2265880812049771,0.16666666666666669,0.19191919191919193,0.17346938775510204,0.294478527607362,0.0,0.13986013986013987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.2857142857142857,0.2333333333333333,0.1,0.07843137254901962,0.17647058823529413,0.07142857142857144,0.8758815232722144
G. Scalvini,0.7916666666666666,0.7115258677144729,0.25,0.3214285714285714,0.25,0.18181818181818182,0.195,0.7916666666666666,0.7115258677144729,0.4744642857142857,0.42366562009419156,0.8122999999999999,0.1592920353982301,0.13043478260869565,0.03305785123966942,0.3333333333333333,0.09482758620689655,0.4090909090909091,0.0,0.787878787878788,0.6853146853146853,0.7916666666666666,0.7115258677144729,0.7575757575757576,0.787878787878788,0.6403061224489796,0.696319018404908,0.0,0.6853146853146853,0.7071428571428571,0.6823529411764706,0.55,0.6071428571428571,0.5,0.7368421052631579,0.7037037037037037,0.7549019607843137,0.4057971014492754,0.8305084745762712,0.9711538461538463,0.7518796992481203,0.3856655290102389,0.3333333333333333,0.3283582089552239,0.3236994219653179,0.011235955056179775,0.14285714285714285,0.25,0.6842105263157894,0.5134941485550514,0.5812021857923497,0.47873593565945,0.5064902646030954,0.10526315789473684,0.17757009345794394,0.9247311827956989,0.1607142857142857,0.6017964071856288,0.20161290322580644,0.07692307692307693,0.5227765726681128,0.575397714541788,0.08732694355697551,0.3235294117647059,0.1111111111111111,0.3333333333333333,0.046232876712328765,0.0,0.0,0.0,0.0,0.45,0.6071428571428571,0.8571428571428571,0.5666666666666667,0.1,0.33333333333333337,0.5294117647058824,0.28571428571428575,0.9351198871650211
G. Zappa,0.75,0.620497707924034,0.25,0.2857142857142857,0.12,0.36363636363636365,0.19,0.75,0.620497707924034,0.29892857142857143,0.2425431711145997,0.7384000000000001,0.33628318584070793,0.08695652173913043,0.24793388429752067,0.2,0.1896551724137931,0.18181818181818182,0.0,0.38383838383838387,0.4755244755244755,0.75,0.620497707924034,0.25757575757575757,0.38383838383838387,0.336734693877551,0.4110429447852761,0.0,0.4755244755244755,0.6071428571428571,0.6823529411764706,0.41000000000000003,0.625,0.45,0.7807017543859649,0.6666666666666666,0.39215686274509803,0.14492753623188406,0.5084745762711864,0.4807692307692308,0.5075187969924811,0.37883959044368604,0.16666666666666666,0.582089552238806,0.5375722543352601,0.10112359550561797,0.14285714285714285,0.5,0.3684210526315789,0.4817291616909482,0.5787978142076503,0.4555018481660506,0.5472505527423152,0.24812030075187969,0.36448598130841126,0.3978494623655914,0.3571428571428571,0.5688622754491018,0.4032258064516129,0.6153846153846154,0.48156182212581344,0.48532377324669507,0.5047923322683706,0.3588235294117647,0.1111111111111111,0.16049382716049382,0.7071917808219178,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hateboer,0.41666666666666663,0.32220039292730845,0.125,0.21428571428571427,0.07,0.09090909090909091,0.055,0.41666666666666663,0.32220039292730845,0.1417857142857143,0.12853218210361067,0.83015,0.23893805309734512,0.17391304347826086,0.15702479338842976,0.3,0.04310344827586207,0.4545454545454546,0.0,0.15656565656565657,0.1888111888111888,0.41666666666666663,0.32220039292730845,0.10606060606060606,0.15656565656565657,0.17602040816326528,0.22699386503067484,0.0,0.1888111888111888,0.19285714285714284,0.18823529411764706,0.15,0.1607142857142857,0.15000000000000002,0.2807017543859649,0.35185185185185186,0.3333333333333333,0.08695652173913043,0.4745762711864407,0.13461538461538464,0.15413533834586465,0.12286689419795221,0.0,0.20398009950248755,0.20231213872832368,0.011235955056179775,0.14285714285714285,0.125,0.15789473684210525,0.19417243850011942,0.2214207650273224,0.16577981775593376,0.1492047642821482,0.20300751879699247,0.19626168224299065,0.46236559139784944,0.24107142857142855,0.12275449101796408,0.21774193548387097,0.3076923076923077,0.17136659436008678,0.185973560385391,0.1916932907348243,0.03529411764705882,0.1111111111111111,0.024691358024691357,0.297945205479452,0.0,0.0,0.0,0.0,0.15000000000000002,0.42857142857142855,0.3333333333333333,0.3666666666666667,0.0,0.25490196078431376,0.5882352941176471,0.14285714285714288,0.9407616361071932
H. Kamara,0.6666666666666666,0.44106090373280943,0.25,0.5,0.42,0.5454545454545454,0.36,0.6666666666666666,0.44106090373280943,0.14142857142857143,0.12127158555729985,0.7803,0.2654867256637168,0.17391304347826086,0.21487603305785125,0.26666666666666666,0.06896551724137931,0.2727272727272727,0.0,0.36363636363636365,0.34965034965034963,0.6666666666666666,0.44106090373280943,0.25757575757575757,0.36363636363636365,0.3010204081632653,0.3619631901840491,0.0,0.34965034965034963,0.7785714285714286,0.9294117647058824,0.7000000000000001,0.46428571428571425,0.65,0.6228070175438596,0.31481481481481477,0.5686274509803921,0.11594202898550725,0.847457627118644,0.7403846153846154,0.6992481203007519,0.3822525597269625,0.0,0.43781094527363185,0.4219653179190751,0.033707865168539325,0.3571428571428571,0.375,0.21052631578947367,0.40410795318844045,0.4946448087431694,0.37137982858767615,0.38428072177448114,0.3684210526315789,0.42056074766355145,0.2258064516129032,0.36607142857142855,0.37125748502994016,0.3709677419354839,0.5384615384615385,0.39479392624728854,0.4125028008066323,0.4398296059637913,0.20588235294117646,0.05555555555555555,0.13580246913580246,0.6455479452054794,0.004149377593360996,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Theo,0.7777777777777777,0.8063195808775376,1.0,0.7857142857142857,0.38,0.5454545454545454,0.47000000000000003,0.7777777777777777,0.8063195808775376,0.4919642857142857,0.4554552590266876,0.8425999999999999,0.6460176991150443,0.34782608695652173,0.39669421487603307,0.6666666666666666,0.8103448275862069,0.7272727272727273,0.0,0.36363636363636365,0.4825174825174825,0.7777777777777777,0.8063195808775376,0.2727272727272727,0.36363636363636365,0.6683673469387754,0.588957055214724,0.5,0.4825174825174825,0.4857142857142857,0.4235294117647059,0.44,0.4107142857142857,0.05,0.5,0.48148148148148145,0.6078431372549019,0.2898550724637681,0.711864406779661,0.34615384615384615,0.39097744360902253,0.24232081911262798,0.3333333333333333,0.8756218905472637,0.6878612716763005,0.24719101123595505,0.5,0.25,0.894736842105263,0.6479579651301648,0.719344262295082,0.5874189311778165,0.5205049568504386,0.5112781954887218,0.5794392523364487,0.45161290322580644,0.6517857142857143,0.5269461077844312,0.5241935483870968,0.40384615384615385,0.544468546637744,0.6161774591082232,0.5686900958466454,0.6470588235294118,0.2777777777777778,0.43209876543209874,0.6472602739726027,0.15767634854771784,0.06382978723404255,0.24509803921568626,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Hien,0.6666666666666666,0.5833333333333334,0.0,0.03571428571428571,0.17,0.09090909090909091,0.165,0.6666666666666666,0.5833333333333334,0.2576785714285714,0.21997645211930927,0.7922,0.017699115044247787,0.0,0.008264462809917356,0.26666666666666666,0.22413793103448276,0.5,0.25,0.4646464646464647,0.6713286713286714,0.6666666666666666,0.5833333333333334,0.30303030303030304,0.4646464646464647,0.6530612244897959,0.6380368098159509,0.25,0.6713286713286714,0.6428571428571428,0.5411764705882353,0.64,0.46428571428571425,0.0,0.7017543859649122,0.5925925925925926,0.5098039215686274,0.31884057971014496,0.5084745762711864,0.3653846153846154,0.48120300751879697,0.42662116040955633,0.3333333333333333,0.1044776119402985,0.10404624277456646,0.011235955056179775,0.0,0.25,0.0,0.26247910198232627,0.3114754098360656,0.3116292294569235,0.32044789957920267,0.007518796992481203,0.028037383177570097,0.5268817204301075,0.017857142857142856,0.18562874251497008,0.024193548387096774,0.019230769230769232,0.1735357917570499,0.3047277615953395,0.06602768903088392,0.22352941176470587,0.0,0.08641975308641975,0.0410958904109589,0.0,0.0,0.0,0.0,0.15000000000000002,0.8214285714285714,0.47619047619047616,0.5333333333333333,0.5,0.5490196078431373,0.4117647058823529,0.35714285714285715,0.9308885754583921
I. Monterisi,0.5833333333333333,0.47347740667976423,0.5,0.21428571428571427,0.1,0.18181818181818182,0.09,0.5833333333333333,0.47347740667976423,0.3325,0.2970957613814757,0.8131,0.08849557522123894,0.08695652173913043,0.01652892561983471,0.13333333333333333,0.29310344827586204,0.09090909090909091,0.0,0.20202020202020204,0.32167832167832167,0.5833333333333333,0.47347740667976423,0.12121212121212122,0.20202020202020204,0.4336734693877551,0.34969325153374237,0.0,0.32167832167832167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor,0.75,0.6738703339882122,0.0,0.0,0.18,0.18181818181818182,0.11,0.75,0.6738703339882122,0.4685714285714286,0.4532967032967033,0.8803000000000001,0.05309734513274336,0.0,0.0,0.26666666666666666,0.22413793103448276,0.7272727272727273,0.5,0.5454545454545455,0.6013986013986014,0.75,0.6738703339882122,0.3787878787878788,0.5454545454545455,0.5255102040816326,0.46625766871165647,0.5,0.6013986013986014,0.45,0.4588235294117647,0.48,0.25,0.05,0.5087719298245614,0.2962962962962963,0.46078431372549017,0.4782608695652174,0.23728813559322035,0.46153846153846156,0.4172932330827067,0.6143344709897611,0.3333333333333333,0.13432835820895522,0.13872832369942195,0.011235955056179775,0.0,0.125,0.2631578947368421,0.6028182469548603,0.6518032786885246,0.6904829603152036,0.6222452036231367,0.11278195488721804,0.13084112149532712,0.6989247311827956,0.10714285714285714,0.4910179640718563,0.0967741935483871,0.019230769230769232,0.5292841648590022,0.6430652027784002,0.10649627263045794,0.4764705882352941,0.2222222222222222,0.2345679012345679,0.030821917808219176,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
